Date,Price,Open,High,Low,Volume,ChangePct,PriceChange,Gain,Loss,RSI14,Year,PE,EPS,DividendYield,PB,DebtToEquity,NetIncomeMargin,KSE_Open,KSE_High,KSE_Low,KSE_Close,KSE_Volume,KSE_Change,Target_90d,Return_90d
2024-06-11,280.01,292.1,292.1,278.89,632130,-3.04,-8.769999999999982,0.0,8.769999999999982,20.096153846153825,2024,4.68,64.37,37.46,1.61,0.33,42.51,"73,779.99","73,866.44","72,476.05","72,589.49",142282731,-663.07,426.0,0.521374236634406
2024-06-12,284.11,282.09,289.0,281.11,689130,1.46,4.100000000000023,4.100000000000023,0.0,27.00445434298443,2024,4.68,64.37,37.46,1.61,0.33,42.51,"72,545.24","73,169.00","72,464.24","72,797.43",106573282,207.94,432.81,0.5233888282707402
2024-06-13,300.0,287.78,300.09,286.56,792150,5.59,15.889999999999986,15.889999999999986,0.0,42.991737933033754,2024,4.68,64.37,37.46,1.61,0.33,42.51,"73,329.80","76,338.14","73,329.79","76,208.16",344982490,"3,410.73",427.0,0.42333333333333334
2024-06-14,301.67,299.44,308.89,298.34,430750,0.56,1.670000000000016,1.670000000000016,0.0,39.27744326076888,2024,4.68,64.37,37.46,1.61,0.33,42.51,"76,555.91","77,310.45","76,103.56","76,706.77",212258377,498.61,418.5,0.3872774886465342
2024-06-20,301.28,304.33,305.56,300.56,226440,-0.13,-0.3900000000000432,0.0,0.3900000000000432,39.126422639187915,2024,4.68,64.37,37.46,1.61,0.33,42.51,"76,896.82","78,890.37","76,896.81","78,801.53",211587860,"2,094.76",414.0,0.37413701540095606
2024-06-21,296.67,297.89,303.33,295.56,228500,-1.53,-4.609999999999957,0.0,4.609999999999957,39.21085080147965,2024,4.68,64.37,37.46,1.61,0.33,42.51,"79,156.52","80,059.87","78,169.02","78,810.49",207358795,8.96,408.95,0.37846765766676765
2024-06-24,294.67,296.23,298.34,293.33,372380,-0.67,-2.0,0.0,2.0,40.2467963929758,2024,4.68,64.37,37.46,1.61,0.33,42.51,"79,247.15","79,388.11","78,167.43","78,232.09",148576888,-578.4,414.4,0.40631893304374367
2024-06-25,295.22,295.56,295.56,293.44,191000,0.19,0.5500000000000114,0.5500000000000114,0.0,37.949728930507675,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,297.40","78,541.21","77,908.98","77,940.58",130431326,-291.51,415.0,0.4057313190163267
2024-06-26,296.11,294.44,300.0,294.44,237110,0.3,0.8899999999999864,0.8899999999999864,0.0,41.37633666781649,2024,4.68,64.37,37.46,1.61,0.33,42.51,"77,968.91","78,679.49","77,968.90","78,275.64",219556647,335.06,414.0,0.39812907365506056
2024-06-27,302.11,299.44,302.22,297.22,323600,2.03,6.0,6.0,0.0,53.78407460545196,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,470.34","78,978.60","78,294.22","78,528.25",137790290,252.61,412.98,0.3669855350700076
2024-06-28,300.33,302.11,302.22,299.89,207220,-0.59,-1.7800000000000296,0.0,1.7800000000000296,54.319869588842586,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,698.47","78,784.23","78,312.36","78,444.96",205930861,-83.29,409.25,0.36266773216128934
2024-07-01,298.89,302.2,302.22,296.67,528300,-0.48,-1.4399999999999977,0.0,1.4399999999999977,56.25586193959853,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,531.93","79,536.22","78,427.79","78,824.33",163286438,379.37,413.61,0.3838201344976414
2024-07-02,297.78,299.99,302.78,296.67,266960,-0.37,-1.1100000000000136,0.0,1.1100000000000136,54.362039977582626,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,978.55","79,740.35","78,978.54","79,552.88",192738740,728.55,410.9,0.379877762106253
2024-07-03,301.11,297.78,303.89,297.0,253040,1.12,3.330000000000041,3.330000000000041,0.0,61.73615077098803,2024,4.68,64.37,37.46,1.61,0.33,42.51,"79,697.25","80,405.23","79,697.25","80,233.67",280091033,680.79,425.0,0.4114443226727773
2024-07-04,303.89,301.67,306.0,299.78,348360,0.92,2.7799999999999727,2.7799999999999727,0.0,75.65535023635577,2024,4.68,64.37,37.46,1.61,0.33,42.51,"80,438.84","80,888.86","80,134.89","80,282.80",229012241,49.13,456.99,0.503800717364836
2024-07-05,299.78,300.11,302.22,297.39,365810,-1.35,-4.110000000000014,0.0,4.110000000000014,66.83136412459714,2024,4.68,64.37,37.46,1.61,0.33,42.51,"80,427.84","80,627.49","80,080.25","80,212.79",210920436,-70.01,458.5,0.5294549336179867
2024-07-08,299.44,299.89,302.72,297.89,190850,-0.11,-0.339999999999975,0.0,0.339999999999975,49.096774193548384,2024,4.68,64.37,37.46,1.61,0.33,42.51,"80,332.79","80,737.70","80,192.31","80,566.20",138374084,353.41,463.0,0.546219609938552
2024-07-09,298.11,300.0,301.11,295.64,207220,-0.45,-1.329999999999984,0.0,1.329999999999984,44.19439008480105,2024,4.68,64.37,37.46,1.61,0.33,42.51,"80,752.94","81,087.42","80,530.85","80,672.06",309330333,105.86,466.5,0.5648586092382006
2024-07-10,296.67,297.33,297.88,295.0,104340,-0.48,-1.4399999999999977,0.0,1.4399999999999977,42.730999684642136,2024,4.68,64.37,37.46,1.61,0.33,42.51,"80,885.06","80,971.95","79,841.32","79,841.55",230879301,-830.51,463.0,0.5606566218357096
2024-07-11,295.56,295.57,298.78,293.33,140000,-0.37,-1.1100000000000136,0.0,1.1100000000000136,48.03261254874156,2024,4.68,64.37,37.46,1.61,0.33,42.51,"79,884.02","80,114.72","79,708.87","79,992.35",154186340,150.8,457.9,0.5492624171065096
2024-07-12,297.78,296.0,300.0,290.0,510290,0.75,2.2199999999999704,2.2199999999999704,0.0,55.469574393246496,2024,4.68,64.37,37.46,1.61,0.33,42.51,"80,094.69","80,321.68","78,611.68","79,944.09",217955240,-48.26,455.0,0.52797367183827
2024-07-15,298.89,297.78,302.04,297.11,350150,0.38,1.1100000000000136,1.1100000000000136,0.0,56.32976888582263,2024,4.68,64.37,37.46,1.61,0.33,42.51,"80,743.46","81,428.43","80,743.46","81,155.60",219582625,"1,211.51",464.0,0.5524105858342535
2024-07-18,299.72,299.78,300.0,297.56,237840,0.28,0.8300000000000409,0.8300000000000409,0.0,56.239198064293134,2024,4.68,64.37,37.46,1.61,0.33,42.51,"81,418.12","81,909.94","81,418.11","81,839.86",238793531,684.26,456.99,0.5247230748698785
2024-07-19,302.33,299.99,302.33,297.22,1530000,0.87,2.609999999999957,2.609999999999957,0.0,50.43069694596706,2024,4.68,64.37,37.46,1.61,0.33,42.51,"81,921.71","81,939.83","79,812.69","80,117.89",246330407,"-1,721.97",435.5,0.44047894684616157
2024-07-22,295.0,301.11,304.44,292.78,838640,-2.43,-7.329999999999984,0.0,7.329999999999984,41.42811193309748,2024,4.68,64.37,37.46,1.61,0.33,42.51,"79,920.23","80,085.63","78,404.76","78,539.18",201001223,"-1,578.71",455.0,0.5423728813559322
2024-07-23,298.33,294.45,301.0,294.44,416680,1.13,3.329999999999984,3.329999999999984,0.0,49.15100060642813,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,700.25","79,585.34","78,634.15","78,987.09",137602553,447.91,457.55,0.5337042871987397
2024-07-24,298.56,299.44,300.0,297.56,380200,0.07,0.2300000000000182,0.2300000000000182,0.0,51.21495327102808,2024,4.68,64.37,37.46,1.61,0.33,42.51,"79,194.74","79,704.36","79,071.48","79,397.00",102935402,409.91,462.9,0.5504421221864951
2024-07-25,297.22,298.99,300.0,295.34,169550,-0.45,-1.339999999999975,0.0,1.339999999999975,43.5403520425108,2024,4.68,64.37,37.46,1.61,0.33,42.51,"79,568.48","79,776.95","78,330.58","78,469.33",129010674,-927.67,465.0,0.5644976784873157
2024-07-26,294.44,295.68,297.22,294.44,82460,-0.93,-2.7800000000000296,0.0,2.7800000000000296,34.307539023580205,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,440.36","78,569.88","77,921.47","78,029.50",116859785,-439.83,485.0,0.6471946746365983
2024-07-29,295.44,298.68,300.0,294.44,510990,0.34,1.0,1.0,0.0,41.96296296296299,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,023.89","79,055.99","78,016.29","78,827.74",135177284,798.24,510.0,0.7262388302193339
2024-07-30,295.56,299.44,299.44,295.0,177410,0.04,0.12000000000000455,0.12000000000000455,0.0,42.75578790141897,2024,4.68,64.37,37.46,1.61,0.33,42.51,"79,319.20","79,327.04","78,518.23","78,628.80",143371373,-198.94,559.45,0.892847475977805
2024-07-31,294.56,295.11,296.44,294.45,51860,-0.34,-1.0,0.0,1.0,43.289224952741,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,725.96","79,151.81","77,810.16","77,886.98",112542528,-741.82,576.0,0.955458989679522
2024-08-01,292.89,294.44,296.66,289.22,138930,-0.57,-1.670000000000016,0.0,1.670000000000016,42.916041979010444,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,101.16","78,241.02","77,595.92","77,740.30",97011676,-146.68,629.7,1.149953907610366
2024-08-02,293.33,294.22,294.44,288.89,215350,0.15,0.4399999999999977,0.4399999999999977,0.0,45.71318723567855,2024,4.68,64.37,37.46,1.61,0.33,42.51,"77,946.16","78,434.16","77,926.53","78,225.98",203289387,485.68,671.0,1.2875259946135753
2024-08-05,287.56,290.67,293.78,282.81,179470,-1.97,-5.769999999999982,0.0,5.769999999999982,32.71312584573754,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,303.67","78,330.09","76,943.24","77,084.48",169486960,"-1,141.50",708.0,1.4620948671581582
2024-08-06,286.67,287.67,291.1,286.67,594680,-0.31,-0.8899999999999864,0.0,0.8899999999999864,29.175187457396078,2024,4.68,64.37,37.46,1.61,0.33,42.51,"77,417.21","77,746.55","77,035.95","77,191.34",149774582,106.86,755.0,1.6336903059266752
2024-08-07,288.77,287.78,291.67,287.78,212360,0.73,2.099999999999966,2.099999999999966,0.0,32.11368833714458,2024,4.68,64.37,37.46,1.61,0.33,42.51,"77,344.86","77,800.04","77,086.81","77,114.49",128803602,-76.85,819.63,1.8383488589534926
2024-08-08,317.64,290.43,317.64,290.0,1860000,10.0,28.870000000000005,28.870000000000005,0.0,63.46052400211009,2024,4.68,64.37,37.46,1.61,0.33,42.51,"77,218.12","77,969.26","77,085.47","77,874.22",192848184,759.73,899.98,1.8333333333333335
2024-08-09,349.4,349.4,349.4,349.4,2560000,10.0,31.75999999999999,31.75999999999999,0.0,83.45633456334564,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,322.33","78,823.13","78,051.08","78,569.58",138958150,695.36,809.76,1.3175729822552948
2024-08-12,363.22,383.33,383.33,349.4,11840000,3.95,13.82000000000005,13.82000000000005,0.0,85.34698768929078,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,867.30","78,886.46","77,940.52","77,980.29",141771364,-589.29,728.78,1.0064423765211163
2024-08-13,378.33,361.11,380.56,358.89,4520000,4.16,15.109999999999957,15.109999999999957,0.0,87.3910190306553,2024,4.68,64.37,37.46,1.61,0.33,42.51,"77,966.72","78,275.97","77,817.32","77,877.41",183958550,-102.88,655.9,0.7336716623053948
2024-08-15,378.34,377.94,386.11,372.78,2460000,0.0,0.009999999999990905,0.009999999999990905,0.0,88.50389215872411,2024,4.68,64.37,37.46,1.61,0.33,42.51,"77,989.36","78,709.13","77,987.82","78,105.98",169231822,228.57,696.0,0.8396151609663267
2024-08-16,376.0,379.44,380.89,375.56,854190,-0.62,-2.339999999999975,0.0,2.339999999999975,88.87511916110584,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,197.15","78,619.17","78,041.08","78,045.30",206700571,-60.68,717.5,0.9082446808510638
2024-08-19,364.44,377.67,377.78,362.33,1100000,-3.07,-11.560000000000002,0.0,11.560000000000002,79.88047808764942,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,272.12","78,382.04","77,566.62","77,830.34",122481310,-214.96,695.51,0.9084348589616946
2024-08-20,362.89,364.45,366.11,361.89,603920,-0.43,-1.5500000000000114,0.0,1.5500000000000114,78.80058174351956,2024,4.68,64.37,37.46,1.61,0.33,42.51,"77,857.79","77,930.03","77,460.39","77,745.52",114232393,-84.82,673.0,0.8545564771693902
2024-08-21,362.78,362.22,366.44,362.0,617480,-0.03,-0.11000000000001364,0.0,0.11000000000001364,79.40517241379311,2024,4.68,64.37,37.46,1.61,0.33,42.51,"77,993.20","78,457.37","77,968.74","78,260.85",190858373,515.33,689.9,0.9017035117702189
2024-08-22,363.43,364.44,365.0,360.67,452020,0.18,0.6500000000000341,0.6500000000000341,0.0,80.6748999826057,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,442.25","78,996.22","78,442.25","78,793.41",184560028,532.56,719.0,0.9783727265223013
2024-08-23,360.11,364.44,364.44,359.78,418370,-0.91,-3.319999999999993,0.0,3.319999999999993,78.3302222976413,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,902.33","79,173.94","78,760.02","78,801.42",197837814,8.01,718.0,0.9938352170170225
2024-08-26,361.89,361.67,364.44,360.56,433010,0.49,1.7799999999999727,1.7799999999999727,0.0,82.6380960744709,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,907.54","79,160.39","78,553.86","78,571.05",141271943,-230.37,728.5,1.0130426372654675
2024-08-27,367.06,363.89,369.11,362.22,874760,1.43,5.170000000000016,5.170000000000016,0.0,84.02031316123572,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,737.23","78,857.61","78,077.83","78,084.23",190596194,-486.82,714.0,0.9451860731215604
2024-08-28,376.56,368.89,377.78,368.33,1410000,2.59,9.5,9.5,0.0,84.96216646754281,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,253.05","78,334.60","77,990.34","77,992.78",150897385,-91.45,714.5,0.8974399830040365
2024-08-29,374.89,377.78,379.44,373.0,1080000,-0.44,-1.670000000000016,0.0,1.670000000000016,79.10523640061007,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,019.51","78,513.85","78,017.35","78,349.66",151385422,356.88,704.5,0.8792179039184829
2024-08-30,377.0,373.33,377.56,373.02,1030000,0.56,2.1100000000000136,2.1100000000000136,0.0,70.08733624454149,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,552.01","78,914.27","78,439.61","78,488.21",148547591,138.55,700.6,0.8583554376657826
2024-09-02,383.67,377.78,391.0,377.56,1960000,1.77,6.670000000000016,6.670000000000016,0.0,66.61251015434604,2024,4.68,64.37,37.46,1.61,0.33,42.51,"78,715.16","79,014.68","78,240.36","78,283.29",121323636,-204.92,685.45,0.786561367842156
