Date,Price,Open,High,Low,Volume,ChangePct,PriceChange,Gain,Loss,RSI14,Year,PE,EPS,DividendYield,PB,DebtToEquity,NetIncomeMargin,KSE_Open,KSE_High,KSE_Low,KSE_Close,KSE_Volume,KSE_Change,Target_90d,Return_90d
2021-04-15,46.26,47.29,47.29,46.2,819650,-1.8,-0.8500000000000014,0.0,0.8500000000000014,51.35363790186125,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,389.97","45,447.49","45,174.89","45,230.18",85559304,-81.04,41.2,-0.10938175529615209
2021-04-16,46.08,46.7,46.8,46.0,670290,-0.39,-0.17999999999999972,0.0,0.17999999999999972,60.27805362462761,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,343.55","45,471.35","45,230.18","45,305.63",55283680,75.45,41.0,-0.11024305555555552
2021-04-19,46.25,45.36,46.6,44.75,2880000,0.37,0.1700000000000017,0.1700000000000017,0.0,59.39086294416244,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,210.00","45,305.63","44,611.83","44,913.57",130721496,-392.06,40.3,-0.12864864864864872
2021-04-20,46.24,46.55,46.89,45.97,1880000,-0.02,-0.00999999999999801,0.0,0.00999999999999801,57.203842049092856,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,120.25","45,558.13","44,913.57","45,399.78",128388088,486.21,39.45,-0.1468425605536332
2021-04-21,45.0,46.5,46.55,44.9,6660000,-2.68,-1.240000000000002,0.0,1.240000000000002,53.761283851554666,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,538.07","45,626.88","45,226.18","45,306.54",171317728,-93.24,39.41,-0.1242222222222223
2021-04-22,43.5,45.0,45.0,43.35,4720000,-3.33,-1.5,0.0,1.5,44.504995458673925,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,381.00","45,496.82","44,882.75","44,929.61",139518400,-376.93,40.25,-0.07471264367816093
2021-04-23,43.0,43.2,43.88,42.86,3270000,-1.15,-0.5,0.0,0.5,48.951048951048946,2021,13.48,3.49,0.0,1.35,39.81,10.74,"44,929.61","44,929.61","44,363.40","44,706.76",96999704,-222.85,39.5,-0.08139534883720931
2021-04-26,44.08,42.92,44.79,42.3,5650000,2.51,1.0799999999999983,1.0799999999999983,0.0,44.456521739130416,2021,13.48,3.49,0.0,1.35,39.81,10.74,"44,685.75","45,952.45","44,389.68","45,682.77",203148832,976.01,38.78,-0.12023593466424676
2021-04-27,42.7,44.65,44.65,42.4,4460000,-3.13,-1.3799999999999955,0.0,1.3799999999999955,39.980449657869016,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,688.92","45,937.68","45,169.80","45,292.87",172197104,-389.9,37.1,-0.1311475409836066
2021-04-28,42.79,42.97,43.59,42.4,3230000,0.21,0.0899999999999963,0.0899999999999963,0.0,35.16367476240757,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,309.85","45,588.94","45,020.83","45,059.12",140802096,-233.75,36.49,-0.1472306613694788
2021-04-29,42.3,42.62,43.0,42.25,1300000,-1.15,-0.490000000000002,0.0,0.490000000000002,22.817229336437663,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,088.55","45,143.34","44,781.30","44,863.11",138724896,-196.01,36.55,-0.1359338061465721
2021-04-30,41.69,42.41,42.7,41.5,5670000,-1.44,-0.6099999999999994,0.0,0.6099999999999994,22.45131729667807,2021,13.48,3.49,0.0,1.35,39.81,10.74,"44,958.72","45,056.90","44,151.69","44,262.35",153942599,-600.76,36.67,-0.12041256896138154
2021-05-03,41.8,41.02,42.09,40.82,1670000,0.26,0.10999999999999943,0.10999999999999943,0.0,23.442808607021462,2021,13.48,3.49,0.0,1.35,39.81,10.74,"44,239.54","44,326.01","43,630.07","44,076.20",123681720,-186.15,35.05,-0.16148325358851676
2021-05-04,42.25,41.82,42.38,41.52,698860,1.08,0.45000000000000284,0.45000000000000284,0.0,21.93995381062355,2021,13.48,3.49,0.0,1.35,39.81,10.74,"44,085.81","44,620.41","44,076.20","44,563.59",107791096,487.39,34.82,-0.17585798816568046
