Date,Price,Open,High,Low,Volume,ChangePct,PriceChange,Gain,Loss,RSI14,Year,PE,EPS,DividendYield,PB,DebtToEquity,NetIncomeMargin,KSE_Open,KSE_High,KSE_Low,KSE_Close,KSE_Volume,KSE_Change,Target_90d,Return_90d
2023-05-18,51.0,51.88,51.88,50.8,96500,-0.2,-0.10000000000000142,0.0,0.10000000000000142,35.159817351598164,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,859.33","41,964.27","41,411.64","41,472.19",49034616,-361.47,92.98,0.8231372549019609
2023-05-19,51.06,50.8,52.0,50.8,76500,0.12,0.060000000000002274,0.060000000000002274,0.0,38.10916179337234,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,462.64","41,628.79","41,354.33","41,599.18",54441224,126.99,92.0,0.8018018018018017
2023-05-22,50.0,51.05,51.41,50.0,131000,-2.08,-1.0600000000000023,0.0,1.0600000000000023,33.06233062330624,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,636.88","41,690.28","41,155.48","41,195.06",47139572,-404.12,91.19,0.8238
2023-05-23,49.6,49.6,50.49,49.52,31500,-0.8,-0.3999999999999986,0.0,0.3999999999999986,36.82092555331994,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,224.39","41,295.65","41,098.70","41,099.30",43773936,-95.76,92.99,0.874798387096774
2023-05-24,49.94,49.1,50.0,49.1,36000,0.69,0.3399999999999963,0.3399999999999963,0.0,40.98360655737702,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,128.92","41,342.23","41,064.40","41,117.32",40260800,18.02,93.49,0.8720464557468962
2023-05-25,49.0,49.71,49.8,48.5,38000,-1.88,-0.9399999999999977,0.0,0.9399999999999977,38.8349514563107,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,165.06","41,219.03","40,956.88","41,029.67",66537940,-87.65,100.05,1.0418367346938775
2023-05-26,48.51,48.5,49.2,48.5,34500,-1.0,-0.490000000000002,0.0,0.490000000000002,28.07203389830508,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,062.18","41,148.56","40,783.80","40,964.54",107230176,-65.13,107.55,1.2170686456400743
2023-05-29,48.9,49.5,49.77,48.9,57500,0.8,0.39000000000000057,0.39000000000000057,0.0,37.16381418092908,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,016.32","41,649.13","41,005.15","41,340.06",95243584,375.52,105.87,1.165030674846626
2023-05-30,49.0,49.48,49.48,48.71,42000,0.2,0.10000000000000142,0.10000000000000142,0.0,41.699867197875164,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,362.10","41,693.46","41,362.06","41,671.65",104070256,331.59,113.71,1.3206122448979591
2023-05-31,48.66,49.0,49.5,48.66,41500,-0.69,-0.3400000000000034,0.0,0.3400000000000034,37.92650918635169,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,724.85","41,852.23","41,265.03","41,330.56",90799056,-341.09,122.24,1.5121249486230992
